id,user_id,role,activity_type_id,activity_type,activity_type_e,date,start,finish,target_id,target_role,activity2user_id
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,76,５階,85974
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,77,５階,85975
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,78,５階,85976
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,79,５階,85978
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,80,５階,85979
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,84,５階,85980
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,86,５階,85981
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,87,５階,85982
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,88,５階,85983
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,89,５階,85985
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,95,５階,85984
32921,17,介護,2,食事・服薬,Meal / medication,2018-06-10,1528618917000.0,1528622629000.0,119,５階,85977
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,38,３階,86025
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,39,３階,86026
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,40,３階,86033
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,41,３階,86028
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,42,３階,86029
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,43,３階,86030
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,44,３階,86031
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,45,３階,86032
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,47,３階,86034
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,48,３階,86035
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,49,３階,86036
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,50,３階,86037
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,51,３階,86038
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,52,３階,86039
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,53,３階,86040
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,120,３階,86027
32934,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626448000.0,1528626449000.0,122,３階,86041
32962,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626478000.0,1528626478000.0,45,３階,86071
32963,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626506000.0,1528626506000.0,40,３階,86072
32964,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626574000.0,1528626575000.0,47,３階,86073
32965,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626614000.0,1528626615000.0,48,３階,86074
32966,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626702000.0,1528626702000.0,49,３階,86075
32967,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626727000.0,1528626727000.0,51,３階,86076
32968,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626751000.0,1528626752000.0,52,３階,86077
32969,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626781000.0,1528626781000.0,53,３階,86078
32970,9,介護,2,食事・服薬,Meal / medication,2018-06-10,1528626806000.0,1528626807000.0,122,３階,86079
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,29,２階,85546
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,30,２階,85548
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,31,２階,85549
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,32,２階,85550
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,33,２階,85551
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,35,２階,85553
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,36,２階,85554
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,37,２階,85555
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,92,２階,85547
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,98,２階,85552
32742,5,介護,2,食事・服薬,Meal / medication,2018-06-10,1528669749000.0,1528673606000.0,99,２階,85545
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,38,３階,85526
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,39,３階,85527
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,40,３階,85534
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,41,３階,85529
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,42,３階,85530
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,43,３階,85531
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,44,３階,85532
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,45,３階,85533
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,47,３階,85535
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,48,３階,85536
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,49,３階,85537
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,51,３階,85538
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,52,３階,85539
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,53,３階,85540
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,120,３階,85528
32738,7,介護,2,食事・服薬,Meal / medication,2018-06-10,1528670499000.0,1528672372000.0,122,３階,85541
32744,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673625000.0,1528673625000.0,55,４階,85559
32745,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673632000.0,1528673634000.0,56,４階,85560
32746,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673682000.0,1528673683000.0,57,４階,85561
32747,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673954000.0,1528673954000.0,58,４階,85562
32747,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673954000.0,1528673954000.0,59,４階,85563
32747,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673954000.0,1528673954000.0,60,４階,85564
32747,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528673954000.0,1528673954000.0,61,４階,85565
32749,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674160000.0,1528674160000.0,65,４階,85574
32749,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674160000.0,1528674160000.0,110,４階,85573
32749,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674160000.0,1528674160000.0,123,４階,85569
32748,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674576000.0,1528674577000.0,66,４階,85570
32748,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674576000.0,1528674577000.0,67,４階,85571
32748,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674576000.0,1528674577000.0,121,４階,85572
32750,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674642000.0,1528674643000.0,71,４階,85575
32750,12,介護,2,食事・服薬,Meal / medication,2018-06-10,1528674642000.0,1528674643000.0,72,４階,85576
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,38,３階,86541
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,39,３階,86560
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,40,３階,86699
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,41,３階,86659
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,42,３階,86668
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,43,３階,86687
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,44,３階,86689
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,45,３階,86692
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,47,３階,86707
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,48,３階,86715
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,49,３階,86718
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,51,３階,86719
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,52,３階,86721
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,53,３階,86757
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,120,３階,86644
33376,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528686478000.0,1528690039000.0,122,３階,86758
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,29,２階,86512
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,30,２階,86514
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,31,２階,86515
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,32,２階,86516
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,33,２階,86517
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,35,２階,86519
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,36,２階,86520
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,37,２階,86521
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,92,２階,86513
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,98,２階,86518
33289,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528689021000.0,1528689178000.0,99,２階,86511
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,38,３階,86665
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,39,３階,86787
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,40,３階,86793
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,41,３階,86658
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,42,３階,86789
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,43,３階,86790
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,44,３階,86791
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,45,３階,86792
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,47,３階,86794
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,48,３階,86795
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,49,３階,86796
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,51,３階,86797
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,52,３階,86798
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,53,３階,86667
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,120,３階,86788
33387,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528698243000.0,1528698245000.0,122,３階,86799
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,38,３階,86845
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,39,３階,86846
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,40,３階,86853
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,41,３階,86848
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,42,３階,86849
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,43,３階,86850
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,44,３階,86851
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,45,３階,86852
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,47,３階,86854
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,48,３階,86855
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,49,３階,86856
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,50,３階,86857
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,51,３階,86858
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,52,３階,86859
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,53,３階,86860
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,120,３階,86847
33432,6,介護,2,食事・服薬,Meal / medication,2018-06-11,1528710024000.0,1528710378000.0,122,３階,86861
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,29,２階,86450
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,30,２階,86452
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,31,２階,86453
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,32,２階,86454
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,33,２階,86455
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,35,２階,86457
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,36,２階,86458
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,37,２階,86459
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,92,２階,86451
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,98,２階,86456
33243,5,介護,2,食事・服薬,Meal / medication,2018-06-11,1528758959000.0,1528758959000.0,99,２階,86449
33164,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528759873000.0,1528759876000.0,38,３階,86316
33165,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528759906000.0,1528759907000.0,39,３階,86317
33166,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528759934000.0,1528759936000.0,120,３階,86318
33167,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528759957000.0,1528759959000.0,41,３階,86319
33168,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528759980000.0,1528759984000.0,42,３階,86320
33169,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760008000.0,1528760010000.0,43,３階,86321
33170,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760044000.0,1528760045000.0,44,３階,86322
33171,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760087000.0,1528760089000.0,45,３階,86323
33172,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760122000.0,1528760123000.0,40,３階,86324
33173,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760156000.0,1528760157000.0,47,３階,86325
33174,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760187000.0,1528760189000.0,48,３階,86326
33175,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760227000.0,1528760229000.0,49,３階,86327
33176,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760255000.0,1528760256000.0,51,３階,86328
33177,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760280000.0,1528760282000.0,52,３階,86329
33178,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760316000.0,1528760318000.0,53,３階,86330
33179,9,介護,2,食事・服薬,Meal / medication,2018-06-11,1528760349000.0,1528760351000.0,122,３階,86331
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,38,３階,87647
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,39,３階,87648
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,40,３階,87655
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,41,３階,87650
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,42,３階,87651
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,43,３階,87652
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,44,３階,87653
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,45,３階,87654
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,47,３階,87656
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,48,３階,87657
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,49,３階,87658
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,51,３階,87659
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,52,３階,87660
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,53,３階,87661
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,120,３階,87649
33841,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528772918000.0,1528781077000.0,122,３階,87662
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,74,５階,87663
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,75,５階,87664
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,76,５階,87665
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,77,５階,87666
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,78,５階,87667
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,79,５階,87669
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,80,５階,87670
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,84,５階,87671
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,86,５階,87672
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,87,５階,87673
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,88,５階,87674
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,89,５階,87676
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,95,５階,87675
33842,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528773346000.0,1528774953000.0,119,５階,87668
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,55,４階,87681
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,56,４階,87682
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,57,４階,87683
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,58,４階,87684
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,59,４階,87685
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,60,４階,87686
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,61,４階,87687
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,65,４階,87690
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,66,４階,87691
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,67,４階,87692
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,68,４階,87693
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,71,４階,87695
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,72,４階,87696
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,110,４階,87689
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,121,４階,87694
33847,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528774523000.0,1528774525000.0,123,４階,87688
33845,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528779003000.0,1528779911000.0,73,５階,87679
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,38,３階,87819
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,39,３階,87829
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,40,３階,87835
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,41,３階,87831
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,42,３階,87832
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,43,３階,87833
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,44,３階,87821
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,45,３階,87834
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,47,３階,87836
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,48,３階,87837
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,49,３階,87838
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,52,３階,87839
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,53,３階,87840
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,120,３階,87830
33882,7,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783062000.0,1528783108000.0,122,３階,87841
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,55,４階,87801
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,56,４階,87802
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,57,４階,87803
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,58,４階,87804
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,59,４階,87805
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,60,４階,87806
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,61,４階,87807
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,65,４階,87809
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,66,４階,87810
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,67,４階,87811
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,68,４階,87812
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,71,４階,87814
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,72,４階,87815
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,121,４階,87813
33878,12,介護,2,食事・服薬,Meal / medication,2018-06-12,1528783960000.0,1528783961000.0,123,４階,87808
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,73,５階,88000
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,74,５階,88001
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,75,５階,88002
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,76,５階,88003
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,77,５階,88004
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,78,５階,88005
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,79,５階,88007
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,80,５階,88008
33972,17,介護,2,食事・服薬,Meal / medication,2018-06-12,1528791972000.0,1528794686000.0,84,５階,88009
